Tempo_Ephemeris_s,Tipo_Dado_ID,Banda_ID,Observavel
1753118546,11,3,-124807.621059417
1753118546,11,2,-32844.159336089
1753118547,11,2,-32843.770837783
1753118547,11,3,-124805.822128295
1753118548,11,2,-32843.353950499
1753118548,11,3,-124804.029869079
1753118549,11,3,-124802.158851623
1753118549,11,2,-32842.692903518
1753118550,11,2,-32842.219312667
1753118550,11,3,-124800.345882415
1753118551,11,2,-32841.803966521
1753118551,11,3,-124798.557910918
1753118552,11,3,-124796.720859527
1753118552,11,2,-32841.306310653
1753118553,11,2,-32841.115892409
1753118553,11,3,-124794.960186004
1753118554,11,3,-124793.129215239
1753118554,11,2,-32840.449159621
1753118555,11,2,-32840.09456253
1753118555,11,3,-124791.30014038
1753118556,11,2,-32839.610300063
1753118556,11,3,-124789.529697417
1753118557,11,3,-124787.629482268
1753118557,11,2,-32838.965072631
1753118558,11,3,-124785.836868285
1753118558,11,2,-32838.642274856
1753118559,11,2,-32838.110019683
1753118559,11,3,-124784.038715362
1753118560,11,3,-124782.258743285
1753118560,11,2,-32837.7925148
1753118561,11,2,-32837.09691429
1753118561,11,3,-124780.408077239
1753118562,11,3,-124778.561725615
1753118562,11,2,-32836.582914351
1753118563,11,3,-124776.789051055
1753118563,11,2,-32836.339941024
1753118564,11,3,-124774.812038421
1753118564,11,2,-32835.31857109
1753118565,11,2,-32835.059051513
1753118565,11,3,-124773.070690154
1753118566,11,3,-124771.207859038
1753118566,11,2,-32834.394557952
1753118567,11,2,-32834.326745986
1753118567,11,3,-124769.481414794
1753118568,11,3,-124767.643615722
1753118568,11,2,-32833.798456191
1753118569,11,2,-32832.873268126
1753118569,11,3,-124765.716197967
1753118570,11,2,-32832.64495468
1753118570,11,3,-124763.962806701
1753118571,11,2,-32832.338706969
1753118571,11,3,-124762.198616027
1753118572,11,2,-32831.916299819
1753118572,11,3,-124760.364566802
1753118573,11,2,-32831.603437423
1753118573,11,3,-124758.616306304
1753118574,11,2,-32831.171277999
1753118574,11,3,-124756.783935546
1753118575,11,3,-124754.860401153
1753118575,11,2,-32830.204233169
1753118576,11,2,-32829.988384246
1753118576,11,3,-124753.091243743
1753118577,11,3,-124751.287960051
1753118577,11,2,-32829.468334197
1753118578,11,2,-32828.940406798
1753118578,11,3,-124749.423206328
1753118579,11,2,-32828.546693801
1753118579,11,3,-124747.602577208
1753118580,11,2,-32828.167158126
1753118580,11,3,-124745.832187652
1753118581,11,2,-32827.498359679
1753118581,11,3,-124743.955661773
1753118582,11,2,-32827.07804489
1753118582,11,3,-124742.155475615
1753118583,11,3,-124740.371135711
1753118583,11,2,-32826.660425185
1753118584,11,2,-32825.980186461
1753118584,11,3,-124738.441127776
1753118585,11,3,-124736.572360991
1753118585,11,2,-32825.236619948
1753118586,11,2,-32824.975927352
1753118586,11,3,-124734.842502593
1753118587,11,2,-32824.548082351
1753118587,11,3,-124732.994411468
1753118588,11,3,-124731.250782012
1753118588,11,2,-32824.38532257
1753118589,11,3,-124729.41247177
1753118589,11,2,-32823.734024047
1753118590,11,2,-32823.283811568
1753118590,11,3,-124727.580600738
1753118591,11,3,-124725.688880919
1753118591,11,2,-32822.525093078
1753118592,11,2,-32821.970312118
1753118592,11,3,-124723.82036209
1753118593,11,3,-124722.132232665
1753118593,11,2,-32821.85019493
1753118594,11,2,-32821.143531798
1753118594,11,3,-124720.240085601
1753118595,11,2,-32820.648834228
1753118595,11,3,-124718.404457091
1753118596,11,3,-124716.643234252
1753118596,11,2,-32820.381010055
1753118597,11,2,-32819.847587584
1753118597,11,3,-124714.790973662
1753118598,11,2,-32819.401130675
1753118598,11,3,-124712.97082138
1753118599,11,3,-124711.138992309
1753118599,11,2,-32818.940832137
1753118600,11,2,-32818.367378234
1753118600,11,3,-124709.346927642
1753118601,11,3,-124707.559543609
1753118601,11,2,-32818.167520522
1753118602,11,2,-32817.477153777
1753118602,11,3,-124705.6676445
1753118603,11,2,-32817.359918593
1753118603,11,3,-124703.994930266
1753118604,11,2,-32816.900951384
1753118604,11,3,-124702.113475799
1753118605,11,3,-124700.262310027
1753118605,11,2,-32816.237508773
1753118606,11,2,-32815.726711272
1753118606,11,3,-124698.469043731
1753118607,11,3,-124696.544929503
1753118607,11,2,-32815.037446975
1753118608,11,2,-32814.297620772
1753118608,11,3,-124694.658847808
1753118609,11,3,-124692.809452056
1753118609,11,2,-32813.858156203
1753118610,11,2,-32813.32782936
1753118610,11,3,-124691.022079467
1753118611,11,2,-32813.042879104
1753118611,11,3,-124689.226795196
1753118612,11,2,-32812.499340056
1753118612,11,3,-124687.426540374
1753118613,11,2,-32811.796382903
1753118613,11,3,-124685.463150023
