source_id,ra,dec,phot_g_mean_mag,astrometric_excess_noise,x_true_equator,dgm_sector
3818827638178207360,168.31351407881138,8.400538309552175,14.600941,6.209367,-5342.1029137780615,Retrograde
3913948656839669760,171.28825512879774,8.247558950872389,14.9256115,6.159245,5321.630992202896,Prograde
3818087220175789440,167.9677319398226,6.833504335115127,14.449197,6.0243483,-6270.128212231354,Retrograde
3819003731836957568,168.34089320107321,9.025264319898694,14.866605,5.9612465,-5367.0319144873665,Retrograde
3818250772530815104,167.01308107118976,7.107325500826662,14.715615,5.8789215,-9736.496539532254,Retrograde
3866931512411292032,167.3606112707786,8.811582126079545,9.848983,5.4731407,-8829.195826629271,Retrograde
3817263239290959232,169.0680656327645,6.436882620195821,13.131814,5.405729,-2258.8561179666285,Retrograde
3812092717141096320,167.7154917092779,3.467987325718776,14.851266,5.232946,-6510.253329960068,Retrograde
3818172501046364928,167.73330392424893,7.447499896284244,13.030302,5.0291653,-7228.817323120841,Retrograde
3817382433222679296,169.9358511343462,6.189300349654327,9.013978,5.021601,891.8410986545903,Prograde
3817934486843409664,167.30658246447663,6.2027809242963645,11.231442,4.958313,-8509.528646113895,Retrograde
3811889101331444224,169.57558679173854,3.3059299386849457,14.179533,4.9556417,170.7938180309863,Prograde
3815457909916592896,167.09937522518007,4.9250581367729716,13.469429,4.9465384,-8999.06564614644,Retrograde
3813602896362073216,171.32293440000947,4.662195976067674,13.980588,4.935809,6150.357400792752,Prograde
3816968325360127104,169.45331795481906,5.738989057362961,12.891618,4.881192,-744.5311458936735,Retrograde
3913703878063862016,171.1577942360458,7.651740903968573,13.607033,4.7989655,4972.3962390596025,Prograde
3816842744812112896,169.07803770339297,5.256916479768394,14.515433,4.7649436,-1991.2683348507448,Retrograde
3818121060223051008,168.2685860815244,7.112055659033417,14.941274,4.7582912,-5249.43311083232,Retrograde
3813527751614033664,169.74851210376937,4.409425676800411,14.221003,4.4128966,572.031962129415,Prograde
3815169288114797440,167.4200286163117,4.13517200852219,14.40554,4.2853456,-7697.576756141172,Retrograde
3913647012696876416,171.3646545574682,7.407892227405711,13.315101,4.088097,5759.782188569585,Prograde
3812037088724991488,167.97179559492426,3.2985361140776788,14.79204,3.961907,-5560.747860170974,Retrograde
3818091034106948096,167.77382872625324,6.896989430145793,12.6014595,3.8782215,-6975.743683891228,Retrograde
3866596711120767744,166.79753958071035,8.624001364989804,12.984792,3.7613935,-10805.109063618816,Retrograde
3812143706992096512,167.82233314251087,3.8551696079543563,13.675071,3.723005,-6204.439243482016,Retrograde
3812250737578033152,168.10928274249403,4.227344020393134,14.566747,3.6666377,-5251.851143247445,Retrograde
3815168429121079680,167.5566498808497,4.211875464786968,14.982226,3.5593545,-7224.280593758456,Retrograde
3817534337625985280,170.87509547259216,7.024697236311857,9.833677,3.499509,4085.1020030141135,Prograde
3816856763585564288,168.96427083563952,5.355980954730964,14.352757,3.429103,-2417.4179682604076,Retrograde
3914017238877395456,170.84989017587634,8.52092281060581,12.698288,3.3834426,3700.8949218096436,Prograde
3913680474786572416,172.1291723527328,7.8975356587320205,12.7220955,3.2558458,8396.41988371006,Prograde
3817527637476961024,170.58566768820253,6.88729030008348,12.272102,3.20825,3077.5079768795576,Prograde
3817921327063369984,170.22180540585944,8.24488490847814,14.638941,3.1631424,1509.9702203361878,Prograde
